,# BATH,# BED,# BLDG,# COMM,# FIREPLACE,# FLOORS,# POWDER,# ROOMS,# UNITS,# UNITS.1,ADDRESS,AIRPORT NOISE,ATTIC,ATTIC COND,BASEMENT,BASEMENT COND,BATH,BED,BLDG ASSD $ PY,BLDG CAT,BLDG CODE,BLDG CODE DEF,BLDG CODE.1,CATHEDRAL CEILING,CENTRAL AIR,CENTRAL AIR ,CENTRAL HEATING,CITY,CONST QUALITY,Deed No.,ENCLOSED PORCH,EXT MATERIAL,FEMA,GARAGE 1,GARAGE 1 AREA,GARAGE 1 MATERIAL,GARAGE AREA,GARAGE ATTACHED,GSF,INT COND,LAND ASSD $ PY,LAND ASSD $ py,LAND SF,LATITUDE,LONGITUDE,Modeling Group,NEIGHBORHOOD,Near Major Road,OTHER HEATING,PIN,ROOF MATERIAL,STATE,Sale Date,TAX YEAR,TOWN,Total Building Square Feet,Town and Neighborhood,YEAR BUILT,ZIP,SALE PRICE,SALE DATE,PROPERTY TYPE
637,1,4,2,0,1,1.5,1,6,,,6737 SOUTH KOLIN AVENUE,0,1,1,1,1,,,162680,5,202,SMALL 1 STORY,,0,0,,1,,2,,3,2,0,2.5,0,1,,0,,2,37500,,3750,41.7701843996456,-87.7307261116374,SF,30,0,5,19224010180000,1,,,2019,72,,7230,1954.0,,225000.0,2020-02-21 00:00:00,Single Family Residence
638,2,3,2,0,1,2,0,5,,,6831 SOUTH KOSTNER AVENUE,0,2,3,1,3,,,187000,2,211,MULTI: 2 TO 6 UNITS,,0,0,,2,,2,,3,2,0,2,0,2,,0,,2,37500,,3750,41.7684842810889,-87.7318997866032,MF,30,0,5,19224080110000,1,,,2019,72,,7230,1956.0,,285000.0,2020-01-30 00:00:00,Apartment house (5+ units)
639,2,5,2,0,1,2,0,11,,,3729 WEST 63 STREET,0,1,3,1,3,,,137540,2,211,MULTI: 2 TO 6 UNITS,,2,0,,1,,2,,1,1,0,0,0,0,,0,,2,62000,,6200,41.7784780098825,-87.7165396250606,MF,30,0,5,19231020100000,1,,,2019,72,,7230,1905.0,,257000.0,2020-02-06 00:00:00,Apartment house (5+ units)
640,1,2,2,0,1,1,0,6,,,3603 WEST 64 STREET,0,1,3,1,1,,,122430,1,202,SMALL 1 STORY,,0,1,,1,,2,,1,2,0,2,0,1,,0,,2,33970,,3397,41.7767170442795,-87.7132441762391,SF,30,0,5,19231110180000,1,,,2019,72,,7230,1930.0,,119000.0,2020-02-07 00:00:00,Single Family Residence
641,1,2,2,0,1,1,0,4,,,6334 SOUTH RICHMOND STREET,0,3,0,2,3,,,75050,1,203,MEDIUM 1 STORY,,0,0,,1,,2,1904455063,3,1,0,1,0,1,,0,,2,26560,,3125,41.7779738170503,-87.6973692596631,SF,70,0,5,19241040320000,1,,,2019,72,,7270,1920.0,,77099.0,2020-02-13 00:00:00,Single Family Residence
642,1,3,2,0,1,1,1,6,,,6441 SOUTH TROY STREET,0,1,3,1,3,,,86010,1,203,MEDIUM 1 STORY,,2,0,,1,,2,,3,2,0,2,0,1,,0,,2,26560,,3125,41.7759497583104,-87.7014921107057,SF,70,0,5,19241090150000,1,,,2019,72,,7270,1924.0,,57900.0,1989-09-20 00:00:00,Single Family Residence
643,1,3,2,0,1,1,0,6,,,6428 SOUTH SACRAMENTO AVENUE,0,1,3,1,3,,,83790,1,203,MEDIUM 1 STORY,,0,0,,2,,2,1907747030,1,2,0,2,0,1,,0,,2,31870,,3750,41.7763314969234,-87.6985465574818,SF,70,0,5,19241110280000,1,,,2019,72,,7270,1925.0,,106000.0,2020-01-31 00:00:00,Single Family Residence
644,2,4,2,0,1,2,0,7,,,6333 SOUTH CALIFORNIA AVENUE,0,3,0,1,3,,,98150,2,211,MULTI: 2 TO 6 UNITS,,2,0,,2,,2,,1,2,0,2,0,1,,0,,2,30190,,3774,41.7780621885967,-87.6930131033372,MF,71,1,5,19242000110000,1,,,2019,72,,7271,1927.0,,269000.0,2020-02-20 00:00:00,Apartment house (5+ units)
645,2,4,2,0,1,2,0,10,,,6339 SOUTH ROCKWELL STREET,0,3,0,1,3,,,98210,2,211,MULTI: 2 TO 6 UNITS,,2,0,,2,,2,1907306059,3,2,0,0,0,0,,0,,2,30000,,3750,41.7779963860098,-87.6881406963188,MF,71,0,5,19242040150000,2,,,2019,72,,7271,1923.0,,160000.0,2020-02-05 00:00:00,Apartment house (5+ units)
646,1,3,2,0,1,1.5,0,5,,,6434 SOUTH ROCKWELL STREET,0,2,1,1,3,,,58030,5,203,MEDIUM 1 STORY,,2,0,,1,,2,,1,3,0,2,0,1,,0,,2,24690,,3087,41.7762262436644,-87.6887927996617,SF,71,0,5,19242110340000,1,,,2019,72,,7271,1923.0,,135500.0,2020-02-07 00:00:00,Single Family Residence
647,2,3,2,0,1,1.5,0,6,,,6635 SOUTH WASHTENAW AVENUE,0,2,1,1,3,,,91930,5,203,MEDIUM 1 STORY,,2,0,,2,,2,1909445019,3,2,0,1,0,1,,0,,2,30160,,3771,41.7726207822479,-87.6904305506099,SF,71,0,5,19242260410000,1,,,2019,72,,7271,1942.0,,230000.0,2020-02-13 00:00:00,Single Family Residence
648,2,4,2,0,1,1.5,0,6,,,6804 SOUTH CAMPBELL AVENUE,0,2,1,1,3,,,102160,5,203,MEDIUM 1 STORY,,0,0,,2,,2,1918646187,2,2,0,2,0,2,,0,,2,45360,,5670,41.7698745665424,-87.6861841872254,SF,150,0,5,19244100510000,1,,,2019,72,,72150,1957.0,,107000.0,2020-02-13 00:00:00,Single Family Residence
649,2,4,2,0,1,2,0,7,,,7004 SOUTH ARTESIAN AVENUE,0,3,0,1,3,,,107500,2,211,MULTI: 2 TO 6 UNITS,,2,0,,1,,2,,3,2,0,1,0,1,,0,,2,30240,,3780,41.7662016557815,-87.6848662041249,MF,150,0,5,19244270170000,1,,,2019,72,,72150,1927.0,,205000.0,2020-02-05 00:00:00,Apartment house (5+ units)
650,1,2,2,0,1,1,0,5,,,7156 SOUTH WHIPPLE STREET,0,1,3,1,3,,,74520,1,203,MEDIUM 1 STORY,,0,0,,1,,2,,3,2,0,0,0,0,,0,,2,30240,,3780,41.7627380089521,-87.6994486624191,SF,150,0,5,19251020390000,1,,,2019,72,,72150,1950.0,,187000.0,2020-01-31 00:00:00,Single Family Residence
651,1,3,2,0,1,1,0,6,,,2901 WEST 73 STREET,0,3,0,2,3,,,107910,1,203,MEDIUM 1 STORY,,0,0,,1,,2,,3,1,0,1,0,1,,0,,2,42860,,5358,41.7606967677851,-87.6957192808134,SF,151,0,5,19251210190000,1,,,2019,72,,72151,1956.0,,239000.0,2020-02-25 00:00:00,Single Family Residence
652,2,3,2,0,1,1.5,0,8,,,7148 SOUTH MAPLEWOOD AVENUE,0,1,1,1,1,,,101530,5,204,LARGE 1 STORY,,2,0,,2,,2,1917145005,3,3,0,2,0,1,,0,,2,30240,,3780,41.7631855986601,-87.6872271243368,SF,150,0,5,19252040380000,5,,,2019,72,,72150,1927.0,,102000.0,2020-02-24 00:00:00,Single Family Residence
653,1,3,2,0,1,1,0,5,,,7235 SOUTH WASHTENAW AVENUE,0,1,3,1,3,,,71150,1,203,MEDIUM 1 STORY,,0,0,,2,,2,,1,2,0,2,0,1,,0,,2,30240,,3780,41.7617262806902,-87.6901532283683,SF,150,0,5,19252100110000,1,,,2019,72,,72150,1928.0,,56000.0,2020-02-24 00:00:00,Single Family Residence
654,1,2,2,0,1,1,0,4,,,7348 SOUTH MAPLEWOOD AVENUE,0,3,0,1,1,,,85380,1,202,SMALL 1 STORY,,0,1,,1,,2,,3,2,0,2,0,1,,0,,2,30240,,3780,41.7595394204805,-87.6871296616112,SF,151,0,5,19252200370000,1,,,2019,72,,72151,1954.0,,173000.0,2020-01-30 00:00:00,Single Family Residence
655,1,4,2,0,1,1.5,0,7,,,3709 WEST 71 STREET,0,1,1,1,3,,,150880,5,203,MEDIUM 1 STORY,,0,0,,1,,2,,3,2,0,2,0,1,,0,,2,37500,,3750,41.7639294307491,-87.715543178071,SF,30,0,5,19261050460000,1,,,2019,72,,7230,1958.0,,204000.0,2020-02-10 00:00:00,Single Family Residence
656,1,3,2,0,1,1,1,4,,,3787 WEST 76 STREET,0,3,0,1,3,,,129630,1,203,MEDIUM 1 STORY,,2,1,,1,,2,,3,2,0,0,0,0,,0,,2,29100,,3638,41.7547911286585,-87.7178254767966,SF,191,0,5,19263150510000,1,,,2019,72,,72191,1962.0,,130000.0,2020-02-04 00:00:00,Single Family Residence
657,1,1,2,0,1,1,0,4,,,3508 WEST 79 STREET,0,3,0,4,3,,,98580,1,202,SMALL 1 STORY,,0,0,,1,,2,,3,2,0,2,0,1,,0,,2,25000,,3125,41.7499929880934,-87.7101977335244,SF,200,1,5,19264150350000,2,,,2019,72,,72200,1959.0,,55000.0,2020-02-25 00:00:00,Single Family Residence
658,1,3,3,0,1,1,0,5,,,7947 SOUTH KNOX AVENUE,0,1,3,4,3,,,113650,1,202,SMALL 1 STORY,,0,0,,1,,2,,3,2,0,2,0,2,,0,,2,39900,,6140,41.7478172033391,-87.7358682415471,SF,192,0,5,19341050010000,1,,,2019,72,,72192,1952.0,,160000.0,2020-02-14 00:00:00,Single Family Residence
659,1,2,2,0,1,1,0,5,,,7947 SOUTH KILBOURN AVENUE,0,2,3,4,3,,,115220,1,202,SMALL 1 STORY,,0,0,,1,,2,,3,2,0,1.5,0,1,,0,,2,29310,,4510,41.747844253645,-87.7337324456047,SF,192,0,5,19341070070000,1,,,2019,72,,72192,1954.0,,30000.0,2020-02-05 00:00:00,Single Family Residence
660,1,3,2,0,1,1,0,6,,,8122 SOUTH KOLMAR AVENUE,0,2,3,4,3,,,107380,1,202,SMALL 1 STORY,,0,0,,1,,2,,3,2,0,1.5,0,1,,0,,2,30110,,4633,41.7445555979336,-87.7351944872863,SF,192,0,5,19341080500000,1,,,2019,72,,72192,1954.0,,92500.0,2019-12-13 00:00:00,Single Family Residence
661,1,3,2,0,1,,1,6,,,4047 WEST 80 PLACE,0,3,0,3,1,,,189320,4,234,SPLIT LEVEL,,0,1,,1,,2,,3,2,0,2,0,1,,0,,2,42500,,5000,41.7462913470664,-87.7237245222731,SF,193,0,5,19342060680000,1,,,2019,72,,72193,1965.0,,190000.0,2020-01-29 00:00:00,Single Family Residence
662,1,3,2,0,1,1,1,6,,,8614 SOUTH KILBOURN AVENUE,0,3,0,1,3,,,182200,1,203,MEDIUM 1 STORY,,0,1,,1,,2,,3,2,0,2,0,2,,0,,2,42500,,5000,41.7359978590839,-87.7339618492031,SF,193,0,5,19343180220000,1,,,2019,72,,72193,1968.0,,223500.0,2020-01-29 00:00:00,Single Family Residence
663,1,3,2,0,1,,0,5,,,8359 SOUTH KEELER AVENUE,0,3,0,3,1,,,190230,4,234,SPLIT LEVEL,,2,0,,1,,2,,3,2,0,2,0,2,,1,,2,42500,,5000,41.7404181168638,-87.726117914446,SF,193,0,5,19344040180000,1,,,2019,72,,72193,1968.0,,260000.0,2020-02-05 00:00:00,Single Family Residence
664,1,3,2,0,1,1,0,5,,,3630 WEST 81 STREET,0,3,0,1,3,,,132800,1,203,MEDIUM 1 STORY,,0,0,,1,,2,,3,2,0,1.5,0,1,,0,,2,30240,,3780,41.746240595565,-87.7133612297982,SF,200,0,5,19351120710000,1,,,2019,72,,72200,1958.0,,185000.0,2020-01-30 00:00:00,Single Family Residence
665,1,3,2,0,1,2,3,4,,,8129 SOUTH SPAULDING AVENUE,0,3,0,1,3,,,132170,2,205,2 OR MORE STORIES,,2,0,,1,,2,,3,2,0,1.5,0,1,,0,,2,35000,,4375,41.7452047578296,-87.704355843203,SF,200,0,5,19352190090000,1,,,2019,72,,72200,1949.0,,189000.0,2020-02-21 00:00:00,Single Family Residence
666,1,2,3,0,1,1,0,5,,,3745 WEST 84 STREET,0,3,0,1,1,,,120650,1,202,SMALL 1 STORY,,0,1,,1,,2,,3,2,0,2,0,1,,0,,2,36140,,4518,41.7401787790144,-87.7161184292018,SF,200,1,5,19353120170000,1,,,2019,72,,72200,1956.0,,200000.0,2020-02-04 00:00:00,Condominium
667,1,3,2,0,1,1,0,5,,,3915 WEST 86 PLACE,0,1,3,1,3,,,87050,1,202,SMALL 1 STORY,,0,1,,1,,2,,2,2,0,1.5,0,1,,0,,2,40320,,5040,41.7355398903333,-87.7196882194767,SF,200,0,5,19353350250000,1,,,2019,72,,72200,1950.0,,185000.0,2020-02-24 00:00:00,Single Family Residence
668,2,3,2,0,2,2,1,6,,,3339 WEST 83 PLACE,0,3,0,3,3,,,169490,2,205,2 OR MORE STORIES,,0,1,,1,,2,,3,2,0,1,0,1,,0,,2,37800,,4725,41.7412555955558,-87.7061580593473,SF,200,0,5,19354060750000,1,,,2019,72,,72200,1946.0,,160000.0,2020-02-18 00:00:00,Single Family Residence
669,1,3,2,0,1,1,0,6,,,3318 WEST 85 STREET,0,2,3,1,3,,,109670,1,203,MEDIUM 1 STORY,,2,0,,2,,2,,3,2,0,1,0,1,,0,,2,31000,,3875,41.7390530806926,-87.7053071356808,SF,200,0,5,19354140740000,1,,,2019,72,,72200,1957.0,,227000.0,2020-02-05 00:00:00,Single Family Residence
670,1,3,2,0,1,1,0,4,,,7930 SOUTH TROY STREET,0,3,0,2,3,,,113960,1,203,MEDIUM 1 STORY,,0,0,,1,,2,1916506131,3,1,0,0,0,0,,0,,2,30240,,3780,41.7487958692656,-87.7014947355032,SF,200,0,5,19361000270000,1,,,2019,72,,72200,1957.0,,230000.0,2020-01-31 00:00:00,Single Family Residence
671,1,3,2,0,1,1,0,5,,,7957 SOUTH SACRAMENTO AVENUE,0,3,0,2,3,,,126540,1,203,MEDIUM 1 STORY,,0,0,,1,,2,,3,1,0,0,0,0,,0,,2,34770,,4347,41.7482004596893,-87.697110046746,SF,200,0,5,19361040240000,1,,,2019,72,,72200,1955.0,,120000.0,2020-02-14 00:00:00,Single Family Residence
672,1,2,2,0,1,1,0,4,,,8036 SOUTH TROY STREET,0,1,3,1,3,,,104340,1,202,SMALL 1 STORY,,0,0,,1,,2,,3,2,0,1,0,1,,0,,2,35280,,4410,41.746890995949,-87.7014420196714,SF,200,0,5,19361080350000,1,,,2019,72,,72200,1954.0,,223000.0,2020-02-21 00:00:00,Single Family Residence
673,1,3,2,0,1,1,0,5,,,8041 SOUTH WHIPPLE STREET,0,3,0,1,3,,,118270,1,203,MEDIUM 1 STORY,,0,0,,1,,2,,3,2,0,0,0,0,,0,,2,30240,,3780,41.7468030616377,-87.6982942699518,SF,200,0,5,19361110140000,1,,,2019,72,,72200,1960.0,,77500.0,2020-02-07 00:00:00,Single Family Residence
674,1,3,2,0,1,1.5,1,7,,,8033 SOUTH FAIRFIELD AVENUE,0,3,0,3,3,,,116280,5,202,SMALL 1 STORY,,0,0,,1,,2,,3,2,0,0,0,0,,0,,2,30240,,3780,41.7471646104863,-87.690975130563,SF,200,0,5,19362090110000,1,,,2019,72,,72200,1959.0,,130500.0,2020-02-21 00:00:00,Single Family Residence
675,1,3,2,0,1,2,0,6,,,8147 SOUTH TALMAN AVENUE,0,3,0,1,3,,,117550,2,205,2 OR MORE STORIES,,0,0,,1,,2,,3,2,0,1.5,0,1,,0,,2,33320,,4166,41.7449581909221,-87.6884946685005,SF,200,0,5,19362200290000,1,,,2019,72,,72200,1948.0,,166000.0,2020-02-25 00:00:00,Single Family Residence
676,1,3,2,0,1,2,0,6,,,3141 WEST 83 STREET,0,3,0,1,3,,,116450,2,205,2 OR MORE STORIES,,2,0,,1,,2,,2,2,0,1.5,0,1,,0,,2,40810,,5102,41.742268296066,-87.7009496178965,SF,200,0,5,19363000100000,1,,,2019,72,,72200,1950.0,,165000.0,2020-02-11 00:00:00,Single Family Residence
677,1,2,2,0,1,1,0,5,,,3110 WEST 83 PLACE,0,1,3,1,3,,,114630,1,203,MEDIUM 1 STORY,,0,0,,1,,2,1917606030,3,2,0,1.5,0,1,,0,,2,39310,,4914,41.7418909063981,-87.6998101934504,SF,200,0,5,19363010240000,1,,,2019,72,,72200,1955.0,,187500.0,2020-01-31 00:00:00,Single Family Residence
678,1,3,2,0,1,1,0,4,,,3040 WEST 85 STREET,0,3,0,4,3,,,121800,1,203,MEDIUM 1 STORY,,0,0,,1,,2,,3,2,0,2,0,1,,0,,2,38180,,4773,41.7391701718537,-87.6987820581007,SF,200,0,5,19363240090000,1,,,2019,72,,72200,1954.0,,118500.0,2020-02-14 00:00:00,Single Family Residence
679,2,4,2,0,2,1,1,7,,,2701 WEST 85 STREET,0,3,0,1,3,,,189440,1,204,LARGE 1 STORY,,0,1,,1,,2,1903918089,3,2,0,1.5,0,2,,1,,2,48550,,6069,41.7391269581315,-87.6899638486668,SF,230,0,5,19364120140000,1,,,2019,72,,72230,1963.0,,115000.0,2020-02-05 00:00:00,Single Family Residence
680,1,3,2,0,1,1,0,6,,,2711 WEST 85 PLACE,0,3,0,3,3,,,140160,1,203,MEDIUM 1 STORY,,0,0,,1,,2,,3,3,0,1,0,2,,1,,2,42840,,5355,41.738331474251,-87.6902858489055,SF,230,0,5,19364140120000,1,,,2019,72,,72230,1973.0,,249000.0,2020-01-31 00:00:00,Single Family Residence
681,1,4,2,0,1,2,0,6,,,4137 SOUTH BERKELEY AVENUE,0,3,0,1,3,,,209060,2,205,2 OR MORE STORIES,,2,0,,1,,2,,3,2,0,0,0,0,,0,,2,29730,,1749,41.8189748577275,-87.6009427408593,SF,10,0,5,20021170090000,1,,,2019,70,,7010,1890.0,,211000.0,2020-01-28 00:00:00,Single Family Residence
682,2,3,2,0,2,2,1,7,,,4418 SOUTH BERKELEY AVENUE,0,3,0,3,3,,,149760,2,210,TOWNHOUSE,,2,0,,1,,2,,3,2,0,0,0,0,,0,,2,28560,,1680,41.8145217735034,-87.6008780576584,SF,10,0,5,20023070440000,1,,,2019,70,,7010,1895.0,,210000.0,2020-02-21 00:00:00,Townhouse
683,4,4,2,0,1,2,2,9,,,4135 SOUTH WABASH AVENUE,0,3,0,1,1,,,448650,2,278,2 OR MORE STORIES,,2,1,,1,,2,1922849198,3,1,0,2,0,1,,0,,2,68420,,4025,41.8191166446889,-87.6242407364544,SF,10,0,5,20031130120000,1,,,2019,70,,7010,2009.0,,465000.0,2020-02-07 00:00:00,Single Family Residence
684,6,18,2,0,1,3,0,36,,,4131 SOUTH MICHIGAN AVENUE,0,3,0,1,3,,,203340,3,211,MULTI: 2 TO 6 UNITS,,2,0,,1,,2,,1,2,0,2,0,2,,0,,2,136850,,8050,41.8191696042916,-87.6226193072953,MF,10,1,5,20031140050000,2,,,2019,70,,7010,1892.0,,700000.0,2020-02-25 00:00:00,Apartment house (5+ units)
685,2,2,2,1,1,2,1,4,,,4310 SOUTH INDIANA AVENUE,0,3,0,3,3,,,235130,2,212,MIXED USE,,2,0,,2,,2,,3,2,0,2,0,2,,0,,2,68420,,4025,41.8160892158732,-87.6218740812473,MF,10,0,5,20033020130000,2,,,2019,70,,7010,1898.0,,75000.0,2020-02-07 00:00:00,Apartment house (5+ units)
686,6,18,2,0,1,3,6,30,,,4532 SOUTH CALUMET AVENUE,0,3,0,1,3,,,280840,3,211,MULTI: 2 TO 6 UNITS,,2,0,,2,,2,,3,2,0,0,0,0,,0,,3,110500,,6500,41.8120044798426,-87.6185848996562,MF,10,0,5,20033160220000,2,,,2019,70,,7010,1880.0,,260000.0,2020-02-05 00:00:00,Apartment house (5+ units)
687,2,4,2,0,1,2,0,8,,,652 EAST 44 STREET,0,3,0,3,3,,,360240,2,278,2 OR MORE STORIES,,2,0,,1,,2,,3,3,0,0,0,0,,0,,2,49400,,2906,41.8151658191948,-87.609552842087,SF,10,0,5,20034040370000,1,,,2019,70,,7010,1974.0,,497000.0,2020-02-21 00:00:00,Single Family Residence
688,2,4,2,0,1,1.5,0,7,,,457 WEST 42 PLACE,0,1,1,1,1,,,178730,5,203,MEDIUM 1 STORY,,2,0,,1,,2,,3,1,0,0,0,0,,0,,2,27500,,2750,41.8169534321203,-87.6381904161092,SF,52,0,2,20041300020000,1,,,2019,72,,7252,1880.0,,280000.0,2018-11-26 00:00:00,Single Family Residence
689,1,2,2,0,1,2,0,5,,,332 WEST 42 PLACE,0,3,0,1,3,,,26830,2,210,TOWNHOUSE,,2,0,,1,,2,1906522075,3,3,0,0,0,0,,0,,2,22440,,2805,41.8175286078134,-87.6348344417248,SF,293,0,5,20042190920000,1,,,2019,72,,72293,1955.0,,52000.0,2020-01-30 00:00:00,Townhouse
690,3,4,2,0,1,2,1,8,,,625 WEST 43 PLACE,0,3,0,1,1,,,0,2,207,2 OR MORE STORIES,,2,1,,1,,2,,3,2,0,2,0,1,,0,,2,31750,,3175,41.8150696015323,-87.6418342734407,SF,52,0,5,20043060150000,1,,,2019,72,,7252,2019.0,,475000.0,2020-02-14 00:00:00,MISCELLANEOUS
691,2,4,2,0,1,2,0,8,,,4523 SOUTH LOWE AVENUE,0,2,3,1,3,,,200310,2,211,MULTI: 2 TO 6 UNITS,,2,0,,1,,2,,3,1,0,0,0,0,,0,,2,31500,,3150,41.8118522789804,-87.6416224886877,MF,52,0,5,20043210030000,1,,,2019,72,,7252,1885.0,,222500.0,2020-01-28 00:00:00,Apartment house (5+ units)
692,1,3,2,0,1,1,0,6,,,4547 SOUTH WALLACE STREET,0,3,0,1,1,,,166560,1,203,MEDIUM 1 STORY,,2,1,,1,,2,,3,1,0,1,0,1,,0,,2,31250,,3125,41.8112391411338,-87.6403798097635,SF,52,0,5,20043240060000,1,,,2019,72,,7252,1890.0,,275500.0,2020-02-05 00:00:00,Single Family Residence
693,1,3,2,0,1,1,0,6,,,500 WEST 46 PLACE,0,1,3,1,3,,,163280,1,203,MEDIUM 1 STORY,,1,1,,1,,2,1910517045,1,1,0,0,0,0,,0,,2,30000,,3000,41.8101744650055,-87.6384361290894,SF,52,0,5,20043290450000,1,,,2019,72,,7252,1894.0,,425000.0,2020-02-04 00:00:00,Single Family Residence
694,4,8,2,0,1,2,0,16,,,630 WEST 47 STREET,0,1,3,1,1,,,196950,2,211,MULTI: 2 TO 6 UNITS,,2,0,,1,,2,,3,1,0,0,0,0,,0,,2,30480,,3048,41.8091895061014,-87.6420032483305,MF,52,0,5,20043300370000,1,,,2019,72,,7252,1875.0,,246000.0,2020-02-07 00:00:00,Apartment house (5+ units)
695,2,4,2,0,1,1,0,6,,,2125 WEST 49 PLACE,0,3,0,1,1,,,104390,1,203,MEDIUM 1 STORY,,2,1,,1,,2,,3,2,0,2,0,1,,0,,2,29680,,2968,41.8036676651187,-87.6780508114826,SF,80,0,5,20071160140000,1,,,2019,72,,7280,2008.0,,212000.0,2020-02-03 00:00:00,Single Family Residence
696,2,4,2,0,1,2,0,8,,,4922 SOUTH SEELEY AVENUE,0,1,3,1,3,,,62260,2,211,MULTI: 2 TO 6 UNITS,,2,0,,1,,2,,1,1,0,2,0,1,,0,,2,30000,,3000,41.8041486497251,-87.6761498832732,MF,80,0,5,20071170270000,1,,,2019,72,,7280,1907.0,,118000.0,2020-02-11 00:00:00,Apartment house (5+ units)
697,2,3,2,0,1,2,0,6,,,5015 SOUTH SEELEY AVENUE,0,3,0,2,3,,,65170,2,211,MULTI: 2 TO 6 UNITS,,2,0,,1,,2,,3,1,0,1,0,1,,0,,2,30000,,3000,41.8025298516272,-87.6754111094237,MF,80,0,5,20071260060000,1,,,2019,72,,7280,1900.0,,245000.0,2020-02-18 00:00:00,Apartment house (5+ units)
698,3,6,2,0,1,2,0,11,,,1906 WEST 48 STREET,0,1,3,1,1,,,121320,2,211,MULTI: 2 TO 6 UNITS,,2,0,,1,,2,,1,1,0,2,0,1,,0,,2,30500,,3050,41.8069675611671,-87.672569015134,MF,80,0,5,20072010270000,1,,,2019,72,,7280,1912.0,,30000.0,1990-01-19 00:00:00,Apartment house (5+ units)
699,4,4,2,1,1,2,0,7,,,1720 WEST 48 STREET,0,1,3,3,3,,,69740,2,212,MIXED USE,,2,0,,2,,2,,3,1,0,1.5,0,1,,0,,2,31250,,3125,41.8070144661563,-87.6682449419588,MF,80,0,5,20072050350000,2,,,2019,72,,7280,1888.0,,55000.0,2020-02-13 00:00:00,Apartment house (5+ units)
700,2,6,2,0,1,2,0,10,,,4959 SOUTH WINCHESTER AVENUE,0,1,3,1,3,,,91110,2,211,MULTI: 2 TO 6 UNITS,,0,0,,1,,2,,3,1,0,2,0,2,,0,,2,30000,,3000,41.8031903346328,-87.6729937784707,MF,80,0,5,20072170210000,2,,,2019,72,,7280,1908.0,,216000.0,2020-02-21 00:00:00,Apartment house (5+ units)
701,1,3,2,0,1,1,0,5,,,4937 SOUTH HONORE STREET,0,3,0,1,3,,,94750,1,203,MEDIUM 1 STORY,,2,0,,1,,2,,3,1,0,0,0,0,,0,,2,30000,,3000,41.8038062453441,-87.670580064685,SF,80,0,5,20072190130000,1,,,2019,72,,7280,2008.0,,225000.0,2020-02-21 00:00:00,Single Family Residence
702,2,4,2,0,1,2,0,10,,,4931 SOUTH WOOD STREET,0,3,0,2,3,,,71700,2,211,MULTI: 2 TO 6 UNITS,,0,0,,2,,2,,3,1,0,0,0,0,,0,,2,28500,,3000,41.8040148866757,-87.6693673204424,MF,51,0,5,20072200100000,2,,,2019,72,,7251,1896.0,,105000.0,2020-01-30 00:00:00,Apartment house (5+ units)
703,2,5,2,0,1,2,0,10,,,5010 SOUTH PAULINA STREET,0,3,0,1,1,,,100420,2,205,2 OR MORE STORIES,,2,1,,2,,2,,1,3,0,0,0,0,,0,,2,28500,,3000,41.8027364306178,-87.6676024874346,SF,51,0,5,20072280160000,1,,,2019,72,,7251,1890.0,,75000.0,2020-02-13 00:00:00,Single Family Residence
704,1,2,2,0,1,1,0,4,,,5340 SOUTH SEELEY AVENUE,0,1,3,1,3,,,54780,1,202,SMALL 1 STORY,,0,0,,1,,2,,1,1,0,0,0,0,,0,,2,20310,,3125,41.7963157243522,-87.6759387301259,SF,120,0,5,20073160150000,1,,,2019,72,,72120,1925.0,,150000.0,2020-01-30 00:00:00,Single Family Residence
705,2,4,2,0,1,2,0,8,,,5419 SOUTH HOYNE AVENUE,0,3,0,1,3,,,76980,2,211,MULTI: 2 TO 6 UNITS,,2,0,,1,,2,1906516021,3,1,0,0,0,0,,0,,2,24370,,3750,41.7950958410711,-87.6764220616714,MF,120,0,5,20073220070000,1,,,2019,72,,72120,1915.0,,49500.0,2020-02-04 00:00:00,Apartment house (5+ units)
706,2,4,2,0,1,2,0,8,,,5349 SOUTH HONORE STREET,0,1,3,4,3,,,6220,2,211,MULTI: 2 TO 6 UNITS,,2,0,,1,,2,,1,1,0,2,0,1,,0,,2,20310,,3125,41.7962170045337,-87.6703743016218,MF,91,0,2,20074190200000,1,,,2019,72,,7291,1920.0,,5000.0,2020-02-04 00:00:00,Apartment house (5+ units)
707,3,9,2,0,1,3,0,16,,,5013 SOUTH BISHOP STREET,0,1,3,2,3,,,62720,3,211,MULTI: 2 TO 6 UNITS,,2,0,,2,,2,,1,2,0,0,0,0,,0,,2,20310,,3125,41.8027820613734,-87.6608265605687,MF,91,0,5,20081270050000,1,,,2019,72,,7291,1912.0,,95000.0,2020-02-10 00:00:00,Apartment house (5+ units)
708,3,4,2,1,1,2,1,7,,,1348 WEST 51 STREET,0,1,3,3,3,,,94920,2,212,MIXED USE,,2,0,,2,,2,,3,2,0,2,0,2,,0,,2,20150,,3100,41.8016525437236,-87.6594170088947,MF,91,0,5,20081280410000,2,,,2019,72,,7291,1928.0,,22500.0,2020-02-11 00:00:00,Apartment house (5+ units)
